Basin,Country 1,Country 2,Description,Scale
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,Portugal Prime Minister says an upcoming summit will not try to solve water problems with Spain  but that the foundation of a future solution will be laid.,1
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,Portugal Prime Minister says an upcoming summit will not try to solve water problems with Spain  but that the foundation of a future solution will be laid.,1
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,Portugal Prime Minister says an upcoming summit will not try to solve water problems with Spain  but that the foundation of a future solution will be laid.,1
Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo (all shared basins),ESP,PRT,Overview article says it will be hard for Portugal and Spain to form an a agreement on transboundary waters.,
Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo (all shared basins),ESP,PRT,Overview article says it will be hard for Portugal and Spain to form an a agreement on transboundary waters.,
Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo (all shared basins),ESP,PRT,Overview article says it will be hard for Portugal and Spain to form an a agreement on transboundary waters.,
Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo (all shared basins),ESP,PRT,Overview article says it will be hard for Portugal and Spain to form an a agreement on transboundary waters.,
Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo (all shared basins),ESP,PRT,Overview article says it will be hard for Portugal and Spain to form an a agreement on transboundary waters.,
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,In the 1st summit  the Socialist heads of government of Spain & Portugal  Gonzalez & Guterres  endeavored to overcome mutual suspicions. They stated that they agreed to give strong political impetus to resolving the main dispute on exploitation & protection of water resources which  so Portugal suspects  Spain is denying its neighbors. Article notes that this meeting wasn't as cordial as previous ones.,2
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,In the 1st summit  the Socialist heads of government of Spain & Portugal  Gonzalez & Guterres  endeavored to overcome mutual suspicions. They stated that they agreed to give strong political impetus to resolving the main dispute on exploitation & protection of water resources which  so Portugal suspects  Spain is denying its neighbors. Article notes that this meeting wasn't as cordial as previous ones.,2
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,In the 1st summit  the Socialist heads of government of Spain & Portugal  Gonzalez & Guterres  endeavored to overcome mutual suspicions. They stated that they agreed to give strong political impetus to resolving the main dispute on exploitation & protection of water resources which  so Portugal suspects  Spain is denying its neighbors. Article notes that this meeting wasn't as cordial as previous ones.,2
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,In the 1st summit  the Socialist heads of government of Spain & Portugal  Gonzalez & Guterres  endeavored to overcome mutual suspicions. They stated that they agreed to give strong political impetus to resolving the main dispute on exploitation & protection of water resources which  so Portugal suspects  Spain is denying its neighbors. Article notes that this meeting wasn't as cordial as previous ones.,2
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,In the 1st summit  the Socialist heads of government of Spain & Portugal  Gonzalez & Guterres  endeavored to overcome mutual suspicions. They stated that they agreed to give strong political impetus to resolving the main dispute on exploitation & protection of water resources which  so Portugal suspects  Spain is denying its neighbors. Article notes that this meeting wasn't as cordial as previous ones.,2
Jordan,ISR,JOR,"Israel and Jordan sign last four bilateral agreements related to 1994 Peace Treaty. The four agreements include: science and technology  communications  Akaba-Eilat (economic)  and maritime border agreements. The Joint Monitoring Committee designed to implement the treaty completes its task. Three permanent joint committees continue: the Jordan Valley Development Committee (JRV), the Water Committee, and the Special Regime for Tsofar and Naharayim.",2
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,Spain and Portugal say they are on the way to reaching a water agreement.,1
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,Spain and Portugal say they are on the way to reaching a water agreement.,1
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,Spain and Portugal say they are on the way to reaching a water agreement.,1
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,Spain and Portugal say they are on the way to reaching a water agreement.,1
? all shared basins --> Douro/Duero  Guadiana   Lima  Mino/Minho  & Tagus/Tejo,ESP,PRT,Spain and Portugal say they are on the way to reaching a water agreement.,1
Tigris- Euphrates/ Shatt al Arab,SYR,TUR,Turkey Prime Minister says Syria doesn't need to worry about the water issue. Turkey is fair with water and doesn't even use the water anyway. He also says that Syria should stop supporting terrorists.,-1
Euphrates,ARL,SYR,Syria meets with the Arab League to discuss Turkey's stance on water and claimed Syrian terrorism. See F1003 for more information.,-1
Euphrates,SYR,TUR,Syria meets with the Arab League to discuss Turkey's stance on water and claimed Syrian terrorism. See F1003 for more information.,
Tigris-Euphrates/ Shatt al Arab,IRQ,SYR,Syria says it is cooperating with Iraq on the Euphrates water issue. See F722 for related information.,-1
Maha Kali,IND,NPL,Shared water resources was an issue of talks between India and Nepal The main point of talks was  Nepal's trade deficit. India wants Nepalese parliament to sign an agreement on Tanakpur and to start the Pancheswore project on the Mahakali River.,1
